-1.147585678436092577e-01,1.316763140986446368e-01,-1.906760304079707924e-01,-1.615059728695252550e-01,-2.086684410889280694e-01
-8.745748525313058741e-02,5.021727632133082125e-02,-1.567531595112491294e-01,-1.427055697622531261e-01,-2.318403882839575186e-02
2.498417454496647955e-03,-1.295857988662300342e-01,-1.492995852576600724e-01,-1.186710439792124094e-02,-2.493710670335096136e-02
-5.988122756367799358e-03,3.784262404081373266e-02,-9.737367827037028689e-02,3.495561446194698357e-02,-7.925988628621141729e-02
-1.119745412242141233e-02,1.041103571354008439e-01,-1.077987012415510676e-01,-4.016625847537931560e-02,3.730374007860255692e-03
5.458580494252669724e-02,1.734585559835129798e-01,4.380400711787507673e-02,3.383730113366911069e-02,-2.005539207933421386e-01
1.478716384068380352e-01,1.835441596929983932e-01,-1.465621439152018646e-01,-1.276958145682043355e-01,-6.355577661057514038e-02
-7.182999616231064421e-02,-2.332981924938565960e-02,1.460813581158441898e-01,-1.105384824334691984e-01,1.893925317742564673e-01
2.854133941080982950e-02,6.840887989889619936e-02,1.523170267214725149e-01,1.276993440598277463e-01,2.251285005602930711e-01
3.587609890692959325e-01,1.996624236959438359e-01,7.790370376209027059e-02,1.596577336611970932e-01,2.594664234376162226e-02
-1.837017862188497219e-01,1.502624499260453439e-01,-1.371235978744038408e-01,-7.940329176987069582e-02,-1.362304985600520379e-01
5.909029851861342941e-02,-3.033787547504702628e-02,3.282679695470441805e-02,-3.761300011331185356e-02,-1.840882568243096817e-01
4.462073719780253883e-02,-1.102657955048258302e-03,-4.385339736217981621e-02,7.126311031855615125e-03,-5.003052184941347152e-02
9.671454634262367789e-02,-9.050230420990550140e-02,-3.758509635443260111e-01,1.717515387429418075e-02,-8.788519092537380728e-02
8.614309410959741786e-02,3.465141626328996360e-02,-1.644163439699535267e-01,6.571724816610645392e-02,-1.186055615079112391e-01
2.580657000004953350e-01,3.127791947115411697e-02,1.732517914596246600e-01,1.550837419274143647e-01,-1.819130693290085254e-01
1.808525450831949544e-01,-3.564615393641383245e-01,-2.330425678200135908e-01,1.308856784792260530e-01,4.853149396443862118e-02
2.449040809669199847e-01,1.752597958191969285e-01,5.620997536112936482e-02,-1.450113688154426039e-01,7.110677074918385354e-02
3.660765623772432170e-02,-1.232100340244566966e-01,1.800798377887010138e-01,3.312327128747703520e-01,-1.055564238682250022e-01
-1.629603712947408356e-01,-2.937860692126872605e-02,5.256893741263594932e-02,2.832658397210898182e-01,7.119102107854061168e-02
3.091534034761008257e-02,-4.480673400422499619e-02,8.260461028190059507e-02,3.517232249967394003e-02,6.781670659190143502e-02
5.174316112159868530e-02,9.603541387289361853e-02,-2.349308508478589047e-02,2.649285559112491903e-02,-2.147888017496491289e-02
1.227588649395345288e-01,1.925912419017368760e-01,3.526304080022003851e-02,-1.778593516253401674e-01,6.659588663237511752e-02
6.131078461342798908e-02,-3.173118562562816242e-02,-2.383153378032741576e-01,3.149754038552446955e-01,1.890929478733305302e-01
8.005128849125145440e-03,-1.820014502828379843e-01,-6.842194233015119753e-02,2.296393814878652101e-02,-2.809326977119168678e-01
3.393248622418167798e-02,-2.887873534196675612e-03,1.006403633993080554e-01,-1.370511798258286507e-01,1.291108810375009991e-02
1.530008182125484339e-01,4.275580191940506203e-02,1.217637375703414515e-01,1.046073054593808088e-01,7.915771885792288742e-02
-9.618326877321847768e-02,-2.880429514639469557e-02,1.751421030949036617e-01,-5.963628273111247491e-03,1.391266057931276334e-01
1.513370348831868661e-01,-5.217150814688025634e-02,1.143087969874735238e-01,1.716526606261293275e-01,-6.012408742413449803e-02
-2.390972849963433552e-02,-9.267495491599447854e-02,7.265078453383735924e-02,-1.265192434704220589e-04,-3.213823362241552961e-01
-8.843646583481230838e-02,-8.126680057219080877e-02,-1.005845782093067464e-01,1.182347122296481950e-01,3.407970106819807610e-01
-1.444001298126723620e-01,-1.312593769237385688e-01,-2.110432096666654267e-01,1.882557955475625544e-01,-6.764544335015562626e-02
-2.984799941298647563e-01,1.910037257986975656e-01,-2.149439198397802842e-01,3.131223618272786779e-02,-2.746384890169416559e-01
3.489064160486426980e-02,-2.491425556743744052e-01,-1.732791232640508161e-01,9.881744156706137594e-02,1.539493312013791582e-01
-2.752291195646749261e-02,-4.401060356131947238e-02,4.709295905560963169e-02,1.057566737593739203e-01,-9.345969561647117507e-02
2.531494244425869788e-01,-1.383035193718355482e-01,-7.715216165397090209e-02,-4.073650873406699235e-02,2.526638876994597993e-01
1.557985358531810763e-02,-1.250751533906841600e-02,-3.214086034930505043e-02,-1.437520124600021217e-02,-8.216567901954074937e-03
1.471018932180410271e-03,-1.923326940423325249e-01,2.037815685210814590e-02,-1.981877324415951269e-01,-9.973761543169165633e-02
9.405995418846072043e-02,5.519932282772202492e-02,-6.380520963071249774e-02,-4.362039572183666614e-02,1.173953397022091255e-01
-3.304968077604632237e-02,1.680868609707893147e-01,1.586339210238476780e-02,-3.811152310605644966e-02,-2.811326389067322212e-02
-1.721732100715896441e-01,-3.585933576081860169e-02,-5.393890804139997441e-02,1.506949705621627167e-01,1.622126351757162410e-01
-4.946262777318546910e-02,1.382573585771090796e-02,6.616939368415714062e-02,1.382130504571587454e-02,2.048662073287887964e-02
5.357522397861223112e-02,8.874532340743182535e-02,-1.836694294379834919e-02,-1.790494958513460244e-01,-1.272326752820332474e-01
3.156326076419974092e-01,-7.783548990896296815e-03,-4.693396250378900625e-03,1.475894467216461170e-01,-3.040369177123625199e-01
1.268820706781291774e-01,-8.844992083087103996e-02,-2.990674077642334061e-01,1.438944441980448963e-01,-4.347403015405013060e-02
4.065257813852013318e-08,7.541960052950332527e-08,1.123126770904444981e-08,9.191913043512847724e-09,6.570629898265516627e-08
3.534812403799705155e-02,-1.249035459571247453e-02,4.216765533432698110e-04,-2.871101063841532269e-02,-3.263282584472957937e-01
-1.968777357661574134e-01,1.159780592017370104e-01,-1.178130010703138664e-01,1.896675635124782378e-01,-2.822107725094322173e-02
-1.556926000388576033e-04,-1.696319865066489574e-02,-1.075690816043198099e-03,3.726255387252779688e-03,-3.888288202615341332e-03
5.971984681838105047e-02,6.952423916546929261e-02,-7.826035028323635734e-02,3.019157089451099049e-03,2.010396519717979336e-01
2.882133780215496658e-07,-8.230642550693398535e-07,-5.810095283585472146e-07,6.363952209389382249e-07,4.700946374066377889e-07
-1.941792923870342552e-02,1.187416218230554626e-01,1.381637940765657879e-02,-1.239138469341080975e-02,4.339837609610656954e-02
7.493230679943528594e-02,1.295528452328932340e-03,-1.736711413142765781e-01,5.072608418650029899e-02,-1.483713310583205103e-01
1.691316992990482271e-01,-1.355808905267979481e-01,3.831764881764496145e-02,-1.312033222333514881e-01,2.814872878025927450e-01
-3.389501218969764862e-02,-2.169526258093401605e-02,-7.873709048524689391e-02,-7.567016310375493382e-02,-1.068878391956148699e-01
-2.123622424724123242e-02,3.027082274694667396e-01,-1.675434424748052653e-01,-3.561866755549272096e-02,-1.558352164538595874e-01
-4.851324054569283034e-02,-2.282423008410246756e-01,-4.137450764086421373e-02,2.185430236356413203e-01,-3.777996311769582505e-02
-5.565308849983141744e-03,-2.786489248080748632e-02,5.254375959384011141e-02,-2.256672186182344213e-03,-6.542130016833515305e-02
1.393619992212291325e-01,-8.542563665101159109e-02,1.217386396284805550e-01,-2.084437472318308171e-02,1.142606997750449244e-01
-1.275420115112419275e-02,3.184358555885464237e-01,7.156485804669249218e-02,8.125952842674231263e-03,1.207464303296518215e-02
-4.874237454661488160e-03,1.146775031599676087e-01,2.311148251038463303e-02,-6.676568657858741873e-02,1.040174703485606811e-01
-1.091866527323327729e-02,1.539260361869682625e-01,-3.367140057148172022e-02,9.140629068107196387e-02,1.494986207344684570e-01
2.851212606042746178e-01,1.043214143995688237e-02,-5.999643348603177218e-02,-1.588240087956364552e-02,-1.234693698503443043e-01
1.033703601136821970e-02,1.180918248177334207e-01,-1.924529667957795148e-02,-2.470764586521823764e-02,-8.589570217571737554e-02
-8.751868608487780449e-03,6.623675438693711615e-02,9.849610065899400135e-02,-1.938844521644823155e-02,8.145979559841705353e-03
-1.205292184659433607e-01,-1.297903078772456031e-01,1.017871570864695430e-01,4.005509723178694859e-02,1.339664265765573570e-02
2.047710094040101209e-02,8.119666577470455171e-02,-5.732056476698216274e-02,-3.954304231659361291e-02,-7.753560008832001416e-02
-4.299086895622650228e-02,1.048702276122867941e-03,5.553936874901557741e-02,5.571961065144688530e-02,7.805044230084554058e-02
3.406448886312115482e-02,-2.620755391998068062e-01,9.258822615778697362e-02,3.364483330612391132e-01,1.801090878169532838e-01
-1.140853331265147559e-07,-2.594043368453627907e-06,4.866181074433539203e-08,-5.736120162212610664e-07,1.391324307179343027e-07
4.917558181734973249e-02,-2.089626457881409247e-03,-3.773033162759587694e-02,7.842676749082573562e-03,1.885471259984217163e-02
1.956621734455691042e-01,8.382168709324414047e-02,-9.147343030770505035e-02,-1.347486877332302879e-01,3.646996596401030910e-02
4.160621428548541903e-03,-3.410252755672844947e-04,2.657642897992671966e-03,1.744542723532996938e-03,1.725021096527840601e-03
7.735562255314304414e-02,-3.850340738540224822e-02,6.685975727672779922e-02,-4.692578125942410000e-02,4.913494216107558432e-02
9.860321860332887933e-02,7.485856439505773896e-02,-1.597032745561104694e-01,2.109188171098405340e-01,3.601450721850992659e-02
2.069045774455983919e-06,2.662500465767370152e-06,4.074280431057069646e-06,-1.384409774098250178e-07,5.542024952895829597e-07
-3.840630488378894702e-02,-1.552087640641129640e-01,-7.133144701469107396e-02,-1.388146150212571095e-01,-1.896091676248616853e-01
-2.416848551368920572e-02,2.032586205944735824e-01,-8.311118514151265291e-02,5.288293918361205992e-02,-8.270487791557873392e-02
4.558761511668842775e-02,6.088238818403170216e-02,5.357077043563306107e-02,-5.114407999170381830e-02,2.199619117742308838e-03
1.159360547775281913e-01,-1.675085491809049920e-01,7.729398658647751441e-02,-5.224861862952183411e-02,1.436982928626197309e-02
-2.808034579465479991e-03,2.036559209155443806e-01,2.927157920621051290e-02,-1.242719737037312894e-02,7.214189329378707660e-02
1.578627687479363939e-01,-4.811437147894474797e-02,-2.280092794037398840e-01,-1.265774257425929528e-01,1.432720802520215386e-01
9.309279239283724250e-02,1.340952930932806098e-01,-7.858122649374477131e-02,5.717379741473446741e-03,1.044357016936195426e-01
1.138485528288554760e-01,2.826753561827807792e-03,2.077531688140984642e-02,1.656886879261461332e-01,-1.207950918109385874e-01
-3.560174050816810459e-02,2.665531138616027973e-01,-6.141394308538744573e-02,-5.659172961648867295e-02,1.070951353013918084e-01
-1.631608661254903238e-09,4.819662423962781510e-09,-3.776767966733747310e-09,-1.550936424071201407e-09,-1.478385868783359290e-09
-9.272062552429655158e-04,-3.645685687358708044e-02,-7.152942940750901812e-02,-1.177170651152554814e-01,-4.494959367370328363e-02
1.409903871799344371e-02,-1.078015576693280679e-02,-7.389449022473596092e-03,-8.799788576404163343e-03,1.328960329703362045e-02
-1.931926040360320770e-02,-1.390602453617035550e-01,-2.016641129978221647e-01,-8.192356747090979996e-02,4.066273598812909784e-02
2.117046570278139916e-01,-2.941389573610408981e-01,-8.070642137495377677e-02,-1.344122001906120356e-01,-2.413714904587133392e-01
-1.386970193240223970e-01,6.446403549503459951e-03,2.752379057472070789e-01,-1.121020492396909152e-01,-1.000958330380123662e-01
2.663863437347014154e-02,3.478217979691124867e-02,-7.183586477310863194e-02,-2.796696185831753362e-02,-5.856024182836415751e-03
8.093012452464909412e-03,1.644855243140577183e-01,1.184908142704739487e-01,3.119844248377030005e-01,-1.123375612698979675e-01
4.540003660053190671e-02,1.015833118199157836e-01,-1.219323448976667446e-01,-6.210451927392884874e-02,-1.558973010447547713e-01
-2.732254099080255224e-06,-1.991861750844211706e-05,8.948911529655305969e-06,6.454203065551551828e-06,8.185567107763256554e-06
4.598687273326013125e-02,-1.324331502337449673e-01,-9.135542132747342947e-02,6.440018763055806172e-02,1.028275310938285003e-01
3.844278387033404527e-08,8.741022691597810103e-07,-1.639733541479060037e-08,1.932872715598488676e-07,-4.688278341189055333e-08
-2.892811147551897499e-01,2.699301857862129173e-01,-3.970325460009145879e-01,3.701341701823069874e-01,-3.160602636285755884e-02
