-1.079699631856379377e-01,3.465095488968892440e-02
5.793166470481935296e-03,-5.168614840605231103e-02
-1.247310553891714247e-01,1.276195092157294923e-02
-8.818312824407140149e-02,-1.833573965684193730e-01
-6.164447071769972586e-02,-1.066683444535325431e-01
-5.469995809965182143e-02,1.080794476237599971e-01
-1.464273062344901288e-01,4.981940451726335484e-02
9.055450896483585588e-02,-1.550193531845859285e-01
1.432120124574577380e-01,-1.876038250148692743e-01
-3.361865474828532041e-02,2.530735932555352660e-02
-9.383286194786727430e-02,-3.675441871178952019e-02
3.445864897151495326e-02,3.390616799834558770e-02
-5.113417497455356731e-02,5.100553778116019565e-02
-3.473418305827543628e-01,-5.951999481392046543e-02
-5.075410396911626820e-02,2.943822720140889526e-01
3.460490857070347426e-02,1.399797499199710860e-01
7.520243429281162073e-02,-5.716242061028591059e-02
-6.343792079422745298e-04,-4.391509995024366758e-02
1.349528136687142554e-01,8.407030019732660009e-02
-4.820268595376865639e-02,2.828720960936484397e-01
1.354053261700450261e-01,-5.954853261120593433e-03
-9.128954731194452443e-02,5.024094177103737013e-02
-1.791310047688728091e-01,-3.023582341792301065e-02
-9.251117186580706808e-02,-1.048320227441449926e-01
9.741062117221520669e-03,1.395180918547904393e-03
1.576841320209434322e-02,-7.879146705234001125e-02
1.548673609061492970e-02,-7.650646890823062374e-02
1.579485453556553343e-01,4.007910957822169440e-02
4.995787157757963781e-02,9.486224328639804304e-02
9.401732384586430902e-02,-2.982892144236976018e-01
-4.418997620713935315e-02,-1.072137614023032093e-01
4.193782515166265268e-02,8.453519816286865496e-02
-4.911721317921208252e-02,3.732579033309302297e-02
1.316087355665351843e-02,3.048380169594597927e-02
-1.503962715566316555e-01,1.255494295144962136e-01
3.268861216700073846e-02,-1.997781479067194665e-01
2.633719404509534540e-02,-6.099997217338176680e-02
2.580655507720251707e-02,1.639413647362097659e-01
-2.679285910945751123e-02,-2.559342220001854795e-02
-1.230861053479761213e-01,-2.464721012724043273e-02
1.174091060074414772e-01,-1.051719591214260036e-01
5.618258152317551907e-02,-2.632304058950592218e-02
-1.077676206459678016e-01,6.051050820132120728e-02
3.483947946713066013e-02,1.409724606564823346e-01
-1.482552320290373149e-01,-1.204615441942428894e-01
0.000000000000000000e+00,0.000000000000000000e+00
3.214059889534284786e-02,8.806524636837306796e-02
-8.870118039933602705e-02,1.805115674244917034e-02
7.990275418661983362e-03,1.259100829150373337e-03
-2.040455366910713386e-01,-1.295618076357583914e-01
0.000000000000000000e+00,0.000000000000000000e+00
-7.639265147342108597e-02,-2.581751401488754580e-02
-8.984339921638559434e-02,-3.573472898626108701e-03
1.172878007165424792e-02,-5.433777779365110000e-02
-6.107645881666635967e-02,4.828711772783060574e-02
-1.888988752123026138e-01,4.635523708436122686e-02
-2.173007203099776852e-01,-1.310917150927335961e-01
-5.233148172772573992e-02,-7.602853608801329877e-02
1.479699778804964838e-01,-2.606913495310030776e-02
-6.092079336989699584e-02,-1.824966576138100094e-01
-4.605794882599553025e-02,1.091997542303790730e-01
-3.814187760303834607e-02,7.085978779311521980e-02
5.312329633008505692e-02,9.229179568834108838e-02
-9.904448585353342605e-02,-8.880995662369071952e-02
-1.436777238969949230e-02,-3.931087643927195369e-02
2.013609690986794820e-01,-8.780025064368018883e-02
-1.806455636204346293e-01,-7.585112612269626076e-02
-5.852481812381347265e-02,-9.794497568666826748e-02
5.230337665773790445e-02,-1.765536759224679841e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.048838442398197096e-02,-9.768716526544470036e-02
-6.661699160201764447e-02,-1.662435235004315337e-01
-6.177443619844574449e-03,-3.189148968010372537e-03
4.309793182781528759e-02,-4.393049936451931536e-02
-3.551238797703838435e-01,-5.249261577019496278e-02
0.000000000000000000e+00,0.000000000000000000e+00
1.009190236825440734e-01,3.588923785693379220e-02
-1.441976149816644737e-01,2.805233992184493624e-02
-6.354269313195834434e-02,-4.455250159424282291e-02
5.170503816019052234e-02,-1.347796294037070519e-01
-7.566757670923764112e-02,-5.437764962652988365e-02
-1.466609728574419513e-01,-1.928012021641904439e-01
-1.456231964601040763e-01,3.259922604771339771e-02
-1.089752374464854068e-01,7.569586323488890212e-02
-4.479995906112256565e-02,-1.208002136118628556e-01
0.000000000000000000e+00,0.000000000000000000e+00
2.511295281816983832e-02,1.103210053367458150e-02
6.729871741438639768e-03,-2.262575044018210607e-02
-8.856886063714670271e-03,1.358823001684912731e-03
