6.542165749308304079e-02,3.080180282551012172e-03,4.822839280465116008e-02,-5.773348505827381738e-02,4.833170072728730504e-02,2.862541405317098331e-02,-9.057506421691036147e-03,1.271388390546163843e-02,7.153582069304437185e-02,9.771513223982498247e-03,3.308342108668222564e-02,-5.755678472049012562e-02,1.587597540525394479e-01,7.481470057936586565e-03,1.074429023309501734e-02,8.199409296496895649e-02,9.516860483020934958e-02,-8.226356649045704628e-02,-1.538500741019180884e-01,7.074327231405257155e-02
-1.504347533850450835e-01,-9.643158842913837625e-02,-2.009728196898357966e-01,-1.602843363296616030e-01,-1.537486984962836423e-01,-2.011899615095728011e-01,5.496394900740178557e-03,-3.519662502636882601e-02,6.361949748967185569e-03,-1.061305259177186266e-01,-5.913379547576386175e-02,3.595019544525548949e-02,1.762942431310787067e-02,-2.280850828218142223e-02,-3.402130096773937906e-02,3.366329273835758085e-02,7.867583363948882358e-02,1.492769374812201733e-01,-3.615389464428589439e-03,-9.661839282508360993e-02
-1.785855089216996650e-01,-5.316756560043359864e-02,-2.256360068257863283e-01,-1.381817845384888388e-01,1.156709680021230646e-01,-7.792320456566759201e-02,-6.151931808547383973e-02,2.832795197394241127e-01,-1.894586140905163418e-01,9.706025767354209410e-02,1.692950116245235392e-01,1.072378173730616502e-01,1.093034391961726914e-01,-2.484431919228242691e-01,5.011833039827934266e-02,-1.664169879211257752e-01,-5.743084786102414796e-03,-7.693554304033156654e-02,2.086927378656695531e-01,-6.238963712008516183e-02
-2.039717768181771862e-01,2.136179492262253038e-02,6.662689025550326549e-02,-2.248320948554745069e-01,7.942961948493398872e-02,2.869105891451577683e-01,-1.190912886755772782e-01,-2.771959878140739519e-01,1.828027009688212301e-01,1.800778354371103673e-01,-9.832159574183398087e-02,-5.196210395024906253e-02,7.500289780763927383e-02,8.816924454332908390e-03,1.250663742710392268e-01,1.472859349346589131e-01,1.623750927870731831e-03,-1.391698059579472846e-01,-3.726799908762775670e-01,6.570107972835546872e-02
-1.088267693907263994e-01,-3.648559097158374231e-02,6.251213777816181510e-03,9.542269264258254613e-02,-2.550937824784434843e-02,-2.398276315296807293e-01,-5.737063939879716995e-02,-6.552284283953441202e-02,-8.835325550914313597e-02,-4.982757313311583086e-02,1.462905150389703923e-01,4.488575112554903102e-02,-2.448872035995986601e-02,1.264836361364742034e-01,8.923989980794652666e-02,-1.669632392062924409e-01,5.540445150363439847e-02,2.058119898427470673e-01,-1.000103254653010587e-02,-2.178948913576020940e-01
-1.905175314710962076e-01,-2.578436338076701279e-02,-7.419793728920716369e-02,-5.771592977741005909e-02,-9.932963211865332084e-03,1.705373359993141852e-02,-1.001965091800421231e-01,1.382308607729923478e-01,-4.643118837551026695e-03,8.478006167451529462e-02,-3.813097028752954198e-02,1.381830425608648327e-01,-1.120889205390284277e-01,3.436271609291149942e-02,1.214648447500904643e-01,1.886227770150940286e-03,4.439337745578864070e-03,2.151065402834125562e-01,1.129825691563135504e-02,8.358309302745728364e-02
5.589360896448759136e-02,1.223513102104386435e-02,-2.450191630066576864e-01,-3.097011026148578997e-02,-6.728938296053614543e-02,1.837654825891071875e-02,6.740805754281857520e-02,-1.744091737555582833e-01,-8.986989671066844543e-02,-7.505592009705970569e-02,3.191761126505624491e-01,7.063229566034143203e-02,-1.389080996649281197e-01,8.070832259376438389e-02,-3.096560817703383206e-01,-4.881167449267281855e-02,-7.447165792692528319e-03,-4.235879909843055791e-02,-5.407039117101436476e-02,1.585457603880834898e-01
5.451785290051566757e-03,4.148197334564746042e-02,-2.092303553162846164e-01,1.313962784836174569e-01,1.666992691536021975e-02,1.284085384763463678e-01,-1.508579863492544304e-01,-9.863749875361510489e-02,-4.812496703367545592e-02,-8.190163968072108891e-02,-1.485024880063306740e-01,-4.154158513884766146e-02,-1.634587797367619000e-02,4.161784994436183716e-02,1.371823596978447024e-02,2.377598336844518115e-02,3.569649607477431985e-02,-7.749741922389091764e-02,1.638286812049787322e-01,5.907281398244015880e-02
2.543689226591601127e-01,8.930942184955055485e-02,-2.751824329375730516e-01,-1.172627107826711562e-01,-1.068693686126304387e-01,-2.181724062932348940e-01,-6.871862570966869033e-02,-2.622350881572108605e-01,7.510953155767771672e-02,-1.838476611663283355e-01,8.353610491184682019e-02,-2.943463504429872507e-02,-7.904600265806371873e-02,4.736861145033682829e-02,3.869546235667890854e-02,1.453191931068141818e-01,-6.469554042571143415e-02,-1.072625362857057563e-01,-9.119771913979468625e-02,2.110374496251998799e-01
6.240014546028410658e-02,-6.528179216129914586e-02,2.875665294365820079e-01,-1.829119696734519684e-01,-7.158844338238218308e-02,-1.467846702431416517e-01,1.575297504080487299e-01,-1.586348194627951735e-01,3.757800157384411643e-01,9.515849182193339417e-02,3.593467717252118443e-01,-1.327654938726118561e-01,6.178770654791589795e-02,4.622732935056139136e-01,2.241247208350811426e-01,8.059641707893752671e-02,7.372456848055444767e-02,5.172257058613576042e-02,1.014512325486868205e-01,2.994846641288366196e-01
